"year","month","week","spp_1","spp_2","spp_3","spp_4"
23,"5","21",0.000604656884723795,0.921575256117194,0.0473018738408336,0.0305182131572485
23,"5","22",0.000493141846831798,0.920965119566586,0.0499352515794558,0.0286064870071259
23,"6","22",0.000360992010742002,0.925183701015421,0.0500958752862117,0.0243594316876253
23,"6","23",0.000386452568475854,0.926057841134835,0.0491651044996268,0.024390601797062
23,"6","24",0.000391743694592435,0.927462683020849,0.0477297255739104,0.0244158477106482
23,"6","25",0.000419777543666188,0.928037935242483,0.0461828518469982,0.0253594353668526
23,"6","26",0.000388696391302974,0.928872272144008,0.0469127290912744,0.0238263023734146
23,"6","27",0.000416426743769475,0.931425293667349,0.0443019929646667,0.0238562866242152
23,"7","27",0.000383129355008479,0.933029014760578,0.042469796574702,0.0241180593097115
23,"7","28",0.000387714243504052,0.934236383291442,0.0415349354111495,0.0238409670539042
23,"7","29",0.000396537713909469,0.935312050702521,0.0408168448919346,0.0234745666916349
23,"7","30",0.000381717022747998,0.937997276539892,0.0382563489971997,0.0233646574401605
23,"7","31",0.000369719753913588,0.941479442438336,0.0348316393188759,0.0233191984888742
23,"8","31",0.000390457146391271,0.937706778469612,0.0390675201896984,0.022835244194299
23,"8","32",0.000398720363116026,0.939380472810472,0.037695605929515,0.0225252008968966
23,"8","33",0.000395569560685109,0.940942308907997,0.0364742353925773,0.0221878861387403
23,"8","34",0.000390865597812913,0.942262702760362,0.0354958894078678,0.021850542233957
23,"8","35",0.000390751628348488,0.94361499638286,0.0344903624419605,0.0215038895468307
23,"9","35",0.000364872351825369,0.943528628484427,0.0345922847861092,0.0215142143776387
23,"9","36",0.000381897090510741,0.944967547680049,0.0335049018182432,0.0211456534111965
23,"9","37",0.000356929664624516,0.945492632301745,0.0332881408802372,0.0208622971533933
23,"9","38",0.000332783660427601,0.945994732574756,0.033076125240776,0.0205963585240407
23,"9","39",0.000326985732319957,0.947051428924094,0.0323579506554928,0.0202636346880936
23,"9","40",0.000364915277669714,0.94899255158825,0.0307659380695552,0.0198765950645249
24,"1","1",0.000295111475023132,0.955953937132776,0.0233791673087422,0.0203717840834589
24,"1","2",0.000448356226805754,0.964647784979567,0.0166226304542125,0.0182812283394148
24,"1","3",0.000531983251443046,0.964166015616832,0.0167939033056662,0.0185080978260582
24,"1","4",0.00040077260117861,0.970670837801363,0.00950292036938778,0.0194254692280705
24,"1","5",0.000380396525519754,0.971459210144462,0.00878950345847756,0.0193708898715403
24,"10","40",0.000421218736362337,0.9487712205031,0.0310094508431402,0.0197981099173977
24,"10","41",0.000400506191269027,0.949765795752772,0.0303612257886506,0.0194724722673081
24,"10","42",0.000369444942729377,0.950767556191248,0.0297479420074059,0.0191150568586168
24,"10","43",0.00038524650616647,0.950996965416588,0.0296465310970834,0.0189712569801618
24,"10","44",0.000394930375644576,0.951248921284604,0.0295919329604642,0.0187642153792871
24,"11","44",0.000328259261771546,0.952184811855729,0.028925254957982,0.0185616739245175
24,"11","45",0.000332929715931132,0.952328793798346,0.0289483138743152,0.0183899626114073
24,"11","46",0.00031971046595258,0.95266162534211,0.0287920698975429,0.0182265942943942
24,"11","47",0.000306918160959929,0.95291101443512,0.0286808541870291,0.0181012132168909
24,"11","48",0.000307803043810109,0.952984792519397,0.0286652437263767,0.0180421607104162
24,"12","48",0.000318416327420273,0.95288281591219,0.0286172959897326,0.0181814717706567
24,"12","49",0.000339459190395835,0.952644487842182,0.0288439944546369,0.0181720585127858
24,"12","50",0.00032040378471027,0.9527355651876,0.0288274870636942,0.0181165439639952
24,"12","51",0.000341590491964006,0.952345521999405,0.0291109160361394,0.0182019714724915
24,"12","52",0.000311537002365274,0.952611685894105,0.0289681489619292,0.0181086281416002
24,"2","5",0.000500327444009298,0.965616597702686,0.00713430297868454,0.0267487718746198
24,"2","6",0.000521653110674707,0.967154304622751,0.00690497133301033,0.0254190709335642
24,"2","7",0.000522599180693625,0.963786846453861,0.00677238678271188,0.0289181675827336
24,"2","8",0.000527812563701564,0.962038038320475,0.00696260622822051,0.0304715428876032
24,"2","9",0.000576354540105985,0.960091007567369,0.00710565107595791,0.0322269868165671
24,"3","10",0.000581969824742611,0.960999711037324,0.00815240647393472,0.0302659126639989
24,"3","11",0.000558492652248881,0.96033204826215,0.00840120951095688,0.0307082495746444
24,"3","12",0.000609456238814976,0.958563037331876,0.00928891248369086,0.0315385939456184
24,"3","13",0.000605159265026159,0.956326980425749,0.00991374772240173,0.0331541125868228
24,"3","14",0.000686654345751037,0.952185880870139,0.01134965827242,0.0357778065116898
24,"3","9",0.000594398203087452,0.960612638935418,0.00861444028453994,0.0301785225769544
24,"4","14",0.000623604134651597,0.955567595142093,0.0116485444757783,0.0321602562474775
24,"4","15",0.000633140625810708,0.950745757838607,0.0143356743495283,0.0342854271860538
24,"4","16",0.0015884598626681,0.944226804795304,0.0236577057414639,0.0305270296005643
24,"4","17",0.000788731743275464,0.932185177947621,0.0444892699616883,0.0225368203474154
24,"4","18",0.000652073469546236,0.933562650418458,0.0424328788823199,0.0233523972296761
24,"5","18",0.000577618684686515,0.919968437248426,0.0579807578348655,0.0214731862320218
24,"5","19",0.00057239682502523,0.920053901417474,0.0554927827363736,0.0238809190211267
24,"5","20",0.000585136579874321,0.923474409994804,0.047394238508245,0.0285462149170767
24,"5","21",0.000571673342137197,0.919657825465445,0.0501247419973093,0.0296457591951081
24,"5","22",0.000619921080786406,0.92029737232496,0.045568876517012,0.0335138300772421
24,"6","22",0.00036271117358712,0.929399981596259,0.0465718073579644,0.0236654998721898
24,"6","23",0.000388494269172625,0.927253810658119,0.04858360613885,0.0237740889338584
24,"6","24",0.000393399576311845,0.928420590444848,0.047356481463545,0.0238295285152954
24,"6","25",0.000386921338632122,0.928308554003267,0.0478417360020501,0.0234627886560505
24,"6","26",0.000401768903237407,0.93097581906882,0.0450661038842667,0.0235563081436756
24,"6","27",0.000419889276221058,0.93218034759597,0.0440674866081884,0.0233322765196206
24,"7","27",0.000385848259343363,0.933730277003655,0.0422976583239889,0.0235862164130131
24,"7","28",0.000398240500088013,0.934255828465096,0.042101014964343,0.0232449160704725
24,"7","29",0.000385840805689457,0.937112989225216,0.0393269235244236,0.0231742464446707
24,"7","30",0.000379486411377503,0.939300749588895,0.0373359714558966,0.0229837925438306
24,"7","31",0.000387267111117631,0.940940133708475,0.0359667226745736,0.022705876505834
24,"8","31",0.000394863163700692,0.9384335105678,0.0387910089041183,0.0223806173643813
24,"8","32",0.000402648306321057,0.93993220191207,0.0375769804411704,0.0220881693404385
24,"8","33",0.000400183951588412,0.941533359226763,0.0363075080518644,0.0217589487697838
24,"8","34",0.000395265630574915,0.942878027732703,0.0352963882333472,0.0214303184033744
24,"8","35",0.000395961487281945,0.944256551460079,0.0342587513075627,0.0210887357450767
24,"9","35",0.000276966584214352,0.941287382898394,0.037083797350982,0.0213518531664091
24,"9","36",0.000385132648520247,0.945534689089663,0.0333281714563686,0.0207520068054482
24,"9","37",0.000343185399501198,0.945551711072691,0.0335713047966112,0.0205337987311964
24,"9","38",0.000336085988020805,0.946647518898776,0.0328061604486447,0.0202102346645583
24,"9","39",0.000362956853169935,0.94872534526669,0.0311118410519102,0.0197998568282296
24,"9","40",0.000369300995654048,0.94966364201362,0.0304700263453448,0.0194970306453809
